Timestamp,Freq,Drive_Amp,Channel,X,Y,Z
2849.38758,40,0.0568,0,-0.034,0.029,1.174
2849.387923,40,0.0568,2,0.017,-0.022,1.27
2849.38856,40,0.0568,4,-0.004,1.406,0.024
2849.388741,40,0.0568,0,-0.052,0.032,1.45
2849.389079,40,0.0568,2,0.028,-0.027,1.537
2849.389721,40,0.0568,4,-0.013,1.647,0.025
2849.389903,40,0.0568,0,-0.057,0.039,1.689
2849.390235,40,0.0568,2,0.037,-0.029,1.769
2849.390883,40,0.0568,4,-0.029,1.832,0.031
2849.391064,40,0.0568,0,-0.063,0.042,1.874
2849.391391,40,0.0568,2,0.044,-0.034,1.934
2849.392044,40,0.0568,4,-0.035,1.952,0.038
2849.392225,40,0.0568,0,-0.068,0.039,1.987
2849.392547,40,0.0568,2,0.051,-0.031,2.027
2849.393205,40,0.0568,4,-0.034,1.988,0.035
2849.393387,40,0.0568,0,-0.069,0.036,2.02
2849.393703,40,0.0568,2,0.048,-0.026,2.035
2849.394367,40,0.0568,4,-0.029,1.943,0.032
2849.394548,40,0.0568,0,-0.07,0.028,1.967
2849.394859,40,0.0568,2,0.051,-0.022,1.961
2849.395528,40,0.0568,4,-0.031,1.816,0.033
2849.39571,40,0.0568,0,-0.065,0.018,1.837
2849.396015,40,0.0568,2,0.042,-0.013,1.812
2849.396689,40,0.0568,4,-0.03,1.621,0.035
2849.396871,40,0.0568,0,-0.062,0.007,1.637
2849.39717,40,0.0568,2,0.036,0.0,1.591
2849.39785,40,0.0568,4,-0.019,1.38,0.035
2849.398032,40,0.0568,0,-0.052,0.0,1.387
2849.398326,40,0.0568,2,0.027,0.012,1.331
2849.399012,40,0.0568,4,-0.006,1.105,0.03
2849.399193,40,0.0568,0,-0.039,-0.011,1.105
2849.399481,40,0.0568,2,0.017,0.022,1.046
2849.400173,40,0.0568,4,-0.0,0.825,0.025
2849.400355,40,0.0568,0,-0.03,-0.019,0.824
2849.400637,40,0.0568,2,0.002,0.029,0.76
2849.401335,40,0.0568,4,0.005,0.558,0.028
2849.401516,40,0.0568,0,-0.017,-0.024,0.555
2849.401793,40,0.0568,2,-0.012,0.037,0.502
2849.402496,40,0.0568,4,0.016,0.332,0.025
2849.402677,40,0.0568,0,-0.008,-0.034,0.33
2849.402948,40,0.0568,2,-0.023,0.039,0.284
2849.403658,40,0.0568,4,0.027,0.165,0.02
2849.403839,40,0.0568,0,0.003,-0.03,0.157
2849.404104,40,0.0568,2,-0.03,0.036,0.136
2849.404819,40,0.0568,4,0.028,0.062,0.015
2849.405,40,0.0568,0,0.01,-0.026,0.059
2849.40526,40,0.0568,2,-0.037,0.037,0.057
2849.40598,40,0.0568,4,0.023,0.049,0.018
2849.406161,40,0.0568,0,0.011,-0.025,0.048
2849.406416,40,0.0568,2,-0.044,0.034,0.063
2849.407141,40,0.0568,4,0.018,0.111,0.02
2849.407323,40,0.0568,0,0.01,-0.016,0.117
2849.407571,40,0.0568,2,-0.041,0.027,0.149
2849.408302,40,0.0568,4,0.019,0.245,0.024
2849.408484,40,0.0568,0,0.004,-0.013,0.26
2849.408727,40,0.0568,2,-0.036,0.02,0.308
2849.409464,40,0.0568,4,0.017,0.446,0.024
2849.409645,40,0.0568,0,-0.0,-0.002,0.469
2849.409882,40,0.0568,2,-0.025,0.01,0.527
2849.410625,40,0.0568,4,-0.0,0.695,0.027
2849.410807,40,0.0568,0,-0.009,0.008,0.728
2849.411038,40,0.0568,2,-0.018,-0.002,0.791
2849.411786,40,0.0568,4,-0.01,0.969,0.036
2849.411968,40,0.0568,0,-0.022,0.018,1.007
2849.412194,40,0.0568,2,-0.006,-0.011,1.077
2849.412947,40,0.0568,4,-0.017,1.248,0.04
2849.41313,40,0.0568,0,-0.035,0.026,1.295
2849.41335,40,0.0568,2,0.01,-0.018,1.357
2849.414109,40,0.0568,4,-0.022,1.509,0.04
2849.414291,40,0.0568,0,-0.047,0.031,1.55
2849.414505,40,0.0568,2,0.025,-0.025,1.61
2849.41527,40,0.0568,4,-0.03,1.725,0.045
2849.415453,40,0.0568,0,-0.059,0.036,1.766
2849.415661,40,0.0568,2,0.036,-0.03,1.817
2849.416431,40,0.0568,4,-0.041,1.881,0.05
2849.416614,40,0.0568,0,-0.065,0.04,1.923
2849.416816,40,0.0568,2,0.045,-0.031,1.957
2849.417592,40,0.0568,4,-0.043,1.958,0.052
2849.417775,40,0.0568,0,-0.068,0.038,1.995
2849.417972,40,0.0568,2,0.049,-0.03,2.02
2849.418754,40,0.0568,4,-0.041,1.952,0.051
2849.418937,40,0.0568,0,-0.068,0.036,1.982
2849.419128,40,0.0568,2,0.055,-0.026,1.997
2849.419915,40,0.0568,4,-0.034,1.866,0.046
2849.420098,40,0.0568,0,-0.071,0.029,1.894
2849.420283,40,0.0568,2,0.054,-0.02,1.889
2849.421077,40,0.0568,4,-0.032,1.707,0.042
2849.421259,40,0.0568,0,-0.069,0.023,1.727
2849.421439,40,0.0568,2,0.047,-0.017,1.71
2849.422238,40,0.0568,4,-0.027,1.487,0.038
2849.42242,40,0.0568,0,-0.061,0.016,1.5
2849.422594,40,0.0568,2,0.041,-0.003,1.473
2849.4234,40,0.0568,4,-0.012,1.227,0.038
2849.423581,40,0.0568,0,-0.053,0.007,1.229
2849.42375,40,0.0568,2,0.024,0.001,1.201
2849.424561,40,0.0568,4,0.004,0.943,0.034
2849.424743,40,0.0568,0,-0.043,-0.003,0.939
2849.424906,40,0.0568,2,0.01,0.016,0.915
2849.425722,40,0.0568,4,0.013,0.669,0.029
2849.425905,40,0.0568,0,-0.03,-0.01,0.657
2849.426061,40,0.0568,2,-0.001,0.019,0.637
2849.426883,40,0.0568,4,0.02,0.419,0.026
2849.427066,40,0.0568,0,-0.018,-0.015,0.414
